setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xknvH,0,288.15,100,1161.6,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,293.15,100,1158,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,298.15,100,1154.4,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,303.15,100,1150.8,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,308.15,100,1147.2,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,313.15,100,1143.5,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,318.15,100,1139.9,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,323.15,100,1136.3,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0,328.15,100,1132.5,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,288.15,100,1161.3,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,293.15,100,1157.7,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,298.15,100,1154.2,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,303.15,100,1150.6,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,308.15,100,1146.9,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,313.15,100,1143.3,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,318.15,100,1139.7,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,323.15,100,1136,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
xknvH,0.039,328.15,100,1132.3,Zhang et al. (2020a),Density,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,
