setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Ghqtd,298.15,0.8253,101.3,1469.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,298.15,0.8945,101.3,1488.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,298.15,0.9518,101.3,1504.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,298.15,1,101.3,1518.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.0479,101.3,963.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.0964,101.3,1015.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.1514,101.3,1067.9,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.2034,101.3,1113.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.2917,101.3,1184.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.3883,101.3,1253.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.4926,101.3,1319.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.5974,101.3,1375.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.6927,101.3,1418,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.7631,101.3,1444.7,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.8253,101.3,1465,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.8945,101.3,1483.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,0.9518,101.3,1500,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,303.15,1,101.3,1513.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.0479,101.3,959.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.0964,101.3,1012.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.1514,101.3,1063.9,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.2034,101.3,1109.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.2917,101.3,1180.6,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.3883,101.3,1250.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.4926,101.3,1315.7,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.5974,101.3,1371.6,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.6927,101.3,1413.6,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.7631,101.3,1440.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.8253,101.3,1460.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.8945,101.3,1479.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,0.9518,101.3,1495.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,308.15,1,101.3,1508.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.0479,101.3,955.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.0964,101.3,1008.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.1514,101.3,1060.2,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.2034,101.3,1105.1,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.2917,101.3,1176.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.3883,101.3,1246.1,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.4926,101.3,1311.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.5974,101.3,1367.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.6927,101.3,1409.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.7631,101.3,1435.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.8253,101.3,1455.9,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.8945,101.3,1474.9,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,0.9518,101.3,1490.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,313.15,1,101.3,1503.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.0479,101.3,951.1,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.0964,101.3,1004.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.1514,101.3,1056.5,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.2034,101.3,1100.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.2917,101.3,1172,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.3883,101.3,1241.7,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.4926,101.3,1307.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.5974,101.3,1363.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.6927,101.3,1405,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.7631,101.3,1431.3,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.8253,101.3,1451.6,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.8945,101.3,1470.6,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,0.9518,101.3,1485.8,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
Ghqtd,318.15,1,101.3,1498.4,Prathipati et al. (2020),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
