setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EMCXw,293.15,0.8469,101,1556.58,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,293.15,0.9176,101,1572.41,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.0182,101,978.8,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.0658,101,1071.23,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.099,101,1123.84,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.1925,101,1238.24,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.2995,101,1329.56,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.4032,101,1394.36,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.5012,101,1441.77,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.6048,101,1482,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.7078,101,1514.92,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.806,101,1541.65,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.8469,101,1551.46,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,298.15,0.9176,101,1567.01,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.0182,101,974.05,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.0658,101,1066.29,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.099,101,1118.81,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.1925,101,1233.05,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.2995,101,1324.29,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.4032,101,1389.05,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.5012,101,1436.59,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.6048,101,1476.86,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.7078,101,1509.86,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.806,101,1536.23,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.8469,101,1546.01,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,303.15,0.9176,101,1561.51,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.0182,101,969.23,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.0658,101,1061.3,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.099,101,1113.75,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.1925,101,1227.86,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.2995,101,1318.96,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.4032,101,1383.7,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.5012,101,1431.01,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.6048,101,1470.97,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.7078,101,1504.04,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.806,101,1530.12,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.8469,101,1539.99,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,308.15,0.9176,101,1555.89,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.0182,101,964.38,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.0658,101,1056.27,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.099,101,1108.63,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.1925,101,1222.59,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.2995,101,1313.61,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.4032,101,1378.3,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.5012,101,1425.38,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.6048,101,1465.48,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.7078,101,1498.52,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.806,101,1524.91,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.8469,101,1534.65,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,313.15,0.9176,101,1550.24,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.0182,101,959.48,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.0658,101,1051.2,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.099,101,1103.46,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.1925,101,1217.27,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.2995,101,1308.22,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.4032,101,1372.86,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
EMCXw,318.15,0.5012,101,1420.2,Gadzuric et al. (2014),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,,
