setid,"Temperature, K",Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yOzwQ,318.15,0.0038,101,794.4,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
yOzwQ,318.15,0.5577,101,1084.5,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
yOzwQ,318.15,0.6128,101,1101.2,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
yOzwQ,318.15,0.7145,101,1128.5,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
yOzwQ,318.15,0.8334,101,1156.16,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
yOzwQ,318.15,0.8943,101,1168.58,Navas et al. (2009),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
