setid,"Temperature, K",Mole fraction of ethanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
gWtbb,283.15,0.128,101,1065.1,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.266,101,1053,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.357,101,1043,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.455,101,1030,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.554,101,1014,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.662,101,991.6,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.767,101,961.3,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,283.15,0.868,101,915.7,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,288.15,0.128,101,1061.6,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
gWtbb,288.15,0.266,101,1049.6,Mokhtarani et al. (2010),Density,Liquid,AAIsrh,CCO,ethanol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
