setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jIQOt,323.15,0.63,96.7,1006.3,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,323.15,0.794,96.7,1015.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,323.15,0.887,96.7,1020.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,323.15,1,96.7,1024.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0,96.7,908.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.155,96.7,947.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.301,96.7,971.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.392,96.7,982.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.503,96.7,993.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.63,96.7,1003.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.794,96.7,1012.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,0.887,96.7,1017.3,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,328.15,1,96.7,1021.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0,96.7,904.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.155,96.7,943.5,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.301,96.7,968,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.392,96.7,979.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.503,96.7,989.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.63,96.7,1000.1,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.794,96.7,1009.7,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,0.887,96.7,1014.5,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,333.15,1,96.7,1019.1,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0,96.7,899.5,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.155,96.7,939.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.301,96.7,964.4,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.392,96.7,975.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.503,96.7,986.7,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.63,96.7,997,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.794,96.7,1006.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,0.887,96.7,1011.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,338.15,1,96.7,1016.4,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0,96.7,894.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.155,96.7,935.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.301,96.7,960.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.392,96.7,972.4,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.503,96.7,983.4,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.63,96.7,994,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.794,96.7,1004,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,0.887,96.7,1009,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,343.15,1,96.7,1013.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0,96.7,890.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.155,96.7,932,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.301,96.7,957.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.392,96.7,969,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.503,96.7,980.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.63,96.7,990.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.794,96.7,1001.1,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,0.887,96.7,1006.3,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,348.15,1,96.7,1010.9,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0,96.7,885.5,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.155,96.7,928.1,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.301,96.7,953.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.392,96.7,965.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.503,96.7,977,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.63,96.7,987.8,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.794,96.7,998.3,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,0.887,96.7,1003.6,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
jIQOt,353.15,1,96.7,1008.2,Yang et al. (2017c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
