setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lOKdo,298.15,0,101,1316.23,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.0181,101,1313.57,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.0372,101,1309.49,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.0605,101,1304.12,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.0948,101,1295.92,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.1184,101,1290.32,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.1507,101,1282.35,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.1832,101,1275.07,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.2228,101,1266.94,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.298,101,1252.69,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.3941,101,1237.04,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.498,101,1223.56,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.5873,101,1213.64,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.673,101,1205.51,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.715,101,1201.78,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.7904,101,1196.08,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,0.8595,101,1191.47,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
lOKdo,298.15,1,101,1183.2,Fernandez et al. (2015),Density,Liquid,AAQRGv,ClCCl,dichloromethane,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
