setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZZrJG,293.15,0.058,100,1018,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,293.15,0.091,100,1021,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,293.15,0.161,100,1026,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,293.15,0.198,100,1026,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,298.15,0.058,100,1015,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,298.15,0.091,100,1018,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,298.15,0.161,100,1023,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,298.15,0.198,100,1023,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,303.15,0.058,100,1012,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
ZZrJG,303.15,0.091,100,1015,Patinha et al. (2015),Density,Liquid,AADYJk,O,water,AAqJgN,CCCCCC(=O)[O-].C[N+](C)(C)CCO,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",,,
