setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ErcXN,293.15,0,100,1243.1,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.191,100,1237.4,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.3233,100,1234.5,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.4274,100,1229.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.5057,100,1225.1,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.619,100,1214.3,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.7542,100,1191.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.902,100,1124.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9651,100,1057.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9812,100,1032.8,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9881,100,1019.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9913,100,1014.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9943,100,1009.3,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,0.9972,100,1002.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,293.15,1,100,997.4,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0,100,1239.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.191,100,1233.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.3233,100,1231.1,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.4274,100,1225.8,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.5057,100,1221.7,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.619,100,1210.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.7542,100,1188.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.902,100,1122,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9651,100,1054.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9812,100,1031.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9881,100,1018.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9913,100,1013.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9943,100,1008,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,0.9972,100,1000.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,298.15,1,100,995.9,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0,100,1236.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.191,100,1230.5,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.3233,100,1227.8,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.4274,100,1222.4,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.5057,100,1218.4,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.619,100,1207.6,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
ErcXN,303.15,0.7542,100,1185.2,Marium et al. (2017),Density,Liquid,AADYJk,O,water,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,
