setid,"Temperature, K",Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LNewO,298.15,0,101,1180.05,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.0263,101,1182.24,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.056,101,1183.57,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.0928,101,1184.77,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.1388,101,1185.65,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.1566,101,1185.79,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.2143,101,1186.27,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.2586,101,1186.39,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.2997,101,1186.36,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.3575,101,1186.08,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.4092,101,1185.84,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
LNewO,298.15,0.4994,101,1185.33,Fernandez et al. (2015),Density,Liquid,AAVlJf,ClCCCCl,"1,3-dichloropropane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
