setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sQExt,293.15,0.0082,100,1244.5,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.0843,100,1244.5,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.2292,100,1242.5,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.3049,100,1240,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.3936,100,1236.6,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.511,100,1230,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.6329,100,1218.9,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.7259,100,1205,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.8167,100,1180.5,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.887,100,1143.9,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.9055,100,1130.6,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.9251,100,1112.5,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.944,100,1092.2,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.9625,100,1067.8,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,0.9819,100,1035.9,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,293.15,1,100,998.2,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,298.15,0.0082,100,1241.2,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
sQExt,298.15,0.0843,100,1241.2,Bioucas et al. (2022),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AADYJk,O,water,,,
