setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FOrtz,293.15,101.325,1200,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,298.15,101.325,1196,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,303.15,101.325,1192,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,308.15,101.325,1189,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,313.15,101.325,1185,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,318.15,101.325,1182,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,323.15,101.325,1178,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,328.15,101.325,1175,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,333.15,101.325,1171,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,338.15,101.325,1168,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,343.15,101.325,1164,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,348.15,101.325,1161,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,353.15,101.325,1157,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,358.15,101.325,1154,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
FOrtz,363.15,101.325,1150,Sardar et al. (2017),Density,Liquid,ABJCvB,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,,,,,,
