setid,"MolaLity of 1-ethyl-3-methylimidazolium nitrate, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
inDLC,0.0532,101,298.15,948.6,Roy et al. (2015),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAhPAz,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-ethyl-3-methylimidazolium nitrate,,,
