setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LKXob,303.15,0.4006,100,1082.1,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,303.15,0.5002,100,1087.1,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,303.15,0.6001,100,1091.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,303.15,0.7006,100,1093.6,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,303.15,0.8004,100,1096.4,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,303.15,0.9015,100,1098,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0,100,992.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.3005,100,1069.7,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.4006,100,1074.9,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.5002,100,1080,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.6001,100,1084.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.7006,100,1086.7,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.8004,100,1089.6,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,313.15,0.9015,100,1091.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0,100,988,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.3005,100,1061.9,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.4006,100,1067.5,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.5002,100,1072.9,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.6001,100,1077.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.7006,100,1079.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.8004,100,1082.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,323.15,0.9015,100,1084.5,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0,100,988,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.3005,100,1061.9,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.4006,100,1067.5,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.5002,100,1072.9,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.6001,100,1077.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.7006,100,1079.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.8004,100,1082.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,333.15,0.9015,100,1084.5,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0,100,972.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.3005,100,1041.4,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.4006,100,1049.8,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.5002,100,1057.4,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.6001,100,1062.2,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.7006,100,1065.1,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.8004,100,1069.3,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
LKXob,343.15,0.9015,100,1071,Carissimi et al. (2019),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AADYJk,O,water,,,
