setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YowyG,288.15,0,101,1287.07,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.0794,101,1285.23,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.1517,101,1283.28,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.2502,101,1279.99,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.3515,101,1275.76,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.4528,101,1270.21,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.5628,101,1261.9,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.6561,101,1251.55,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.7494,101,1235.48,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.8383,101,1208.29,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.9201,101,1155.76,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,0.9603,101,1103.57,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,288.15,1,101,999.1,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0,101,1279.41,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.0794,101,1277.62,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.1517,101,1275.63,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.2502,101,1272.28,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.3515,101,1268,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.4528,101,1262.4,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.5628,101,1254.01,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.6561,101,1243.59,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.7494,101,1227.52,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.8383,101,1200.56,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.9201,101,1149.07,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,0.9603,101,1098.18,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,298.15,1,101,997.04,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0,101,1271.8,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.0794,101,1269.98,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.1517,101,1267.96,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.2502,101,1264.58,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.3515,101,1260.24,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.4528,101,1254.58,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.5628,101,1246.08,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.6561,101,1235.57,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.7494,101,1219.46,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.8383,101,1192.69,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.9201,101,1142.04,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,0.9603,101,1092.3,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
YowyG,308.15,1,101,994.02,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABFdjO,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylpyridinium trifluoromethanesulfonate,,,
