setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ASzTn,293.15,0,101,948.735,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.1211,101,1032.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.1732,101,1062.06,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.231,101,1091.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.2709,101,1110.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.3242,101,1132.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.3739,101,1151.5,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.4303,101,1170.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.4742,101,1184.5,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.5243,101,1198.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.5773,101,1212.3,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.6219,101,1222.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.6724,101,1233.6,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.7219,101,1243.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.7725,101,1252.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.8283,101,1261.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.8743,101,1267.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.9097,101,1272.8,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,0.9319,101,1275.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,293.15,1,101,1283.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0,101,944.608,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.1211,101,1028.29,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.1732,101,1058.27,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.231,101,1087.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.2709,101,1106.4,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.3242,101,1129,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.3739,101,1147.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.4303,101,1167.2,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.4742,101,1180.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.5243,101,1195.1,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.5773,101,1208.7,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.6219,101,1219.1,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ASzTn,298.15,0.6724,101,1229.9,Sharma and Bhagour (2013),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
