setid,"Temperature, K","MolaLity of sodium dodecyl sulfate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KtPPO,298.15,0.048,100,1096.51,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,298.15,0.05,100,1096.52,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,298.15,0.052,100,1096.53,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.03,100,1091.25,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.032,100,1091.29,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.034,100,1091.34,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.036,100,1091.38,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.038,100,1091.41,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.04,100,1091.45,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.042,100,1091.48,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.044,100,1091.49,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.046,100,1091.52,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.048,100,1091.53,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.05,100,1091.54,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,303.15,0.052,100,1091.55,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.03,100,1086.28,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.032,100,1086.31,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.034,100,1086.36,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.036,100,1086.41,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.038,100,1086.44,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.04,100,1086.49,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.042,100,1086.52,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.044,100,1086.54,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.046,100,1086.57,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.048,100,1086.58,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.05,100,1086.6,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,308.15,0.052,100,1086.61,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.03,100,1081.3,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.032,100,1081.33,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.034,100,1081.39,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.036,100,1081.44,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.038,100,1081.48,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.04,100,1081.52,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.042,100,1081.56,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.044,100,1081.59,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.046,100,1081.62,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.048,100,1081.63,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.05,100,1081.65,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
KtPPO,313.15,0.052,100,1081.66,Chauhan et al. (2015),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,,,
