setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
wJhtH,10000,312.5,1493.8,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,332.3,1474.5,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,352.4,1455.3,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,372.5,1436.7,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,392.8,1417.8,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,413.1,1399.4,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,10000,432.7,1381.4,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,20000,312.5,1501.1,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,20000,332.3,1482.1,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
wJhtH,20000,352.4,1463.6,Hiraga et al. (2018a),Density,Liquid,ABZdDq,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,,,,,
