setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IppRO,293.8,101,0.0001177,Shiflett and Yokozeki (2007c),Density,Liquid mixture 1,Liquid mixture 2,,5,AAkBij,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-trichloro-2,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
IppRO,307.2,101,0.0001212,Shiflett and Yokozeki (2007c),Density,Liquid mixture 1,Liquid mixture 2,,5,AAkBij,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-trichloro-2,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
IppRO,317.8,101,0.0001227,Shiflett and Yokozeki (2007c),Density,Liquid mixture 1,Liquid mixture 2,,5,AAkBij,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-trichloro-2,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
IppRO,333.2,101,0.0001253,Shiflett and Yokozeki (2007c),Density,Liquid mixture 1,Liquid mixture 2,,5,AAkBij,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-trichloro-2,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
IppRO,343.2,101,0.0001275,Shiflett and Yokozeki (2007c),Density,Liquid mixture 1,Liquid mixture 2,,5,AAkBij,FC(F)(F)C(Cl)(Cl)Cl,"1,1,1-trichloro-2,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
