setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JGjxI,0.00123,303.15,100,1065.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,308.15,100,1062.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,313.15,100,1059.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,318.15,100,1056.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,323.15,100,1053.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,328.15,100,1050.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,333.15,100,1047.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00123,338.15,100,1044.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,303.15,100,1065.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,308.15,100,1062.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,313.15,100,1059.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,318.15,100,1056.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,323.15,100,1053.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,328.15,100,1050.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,333.15,100,1047.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00269,338.15,100,1044.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,303.15,100,1065.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,308.15,100,1062.3,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,313.15,100,1059.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,318.15,100,1056.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,323.15,100,1053.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,328.15,100,1050.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,333.15,100,1047.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00417,338.15,100,1044.3,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,303.15,100,1065.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,308.15,100,1062.2,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,313.15,100,1059.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,318.15,100,1056.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,323.15,100,1053,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,328.15,100,1050,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,333.15,100,1047.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00567,338.15,100,1044.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,303.15,100,1065.1,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,308.15,100,1062,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,313.15,100,1059,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,318.15,100,1055.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,323.15,100,1052.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,328.15,100,1049.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,333.15,100,1046.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
JGjxI,0.00714,338.15,100,1043.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,
