setid,"Temperature, K",Mole fraction of 2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mAXai,298.15,1,101,1330.8,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0,101,798.06,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.0686,101,923.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.2063,101,1073.63,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.3085,101,1141.45,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.3933,101,1182.43,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.4968,101,1220.68,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.5964,101,1249.4,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.6866,101,1270.47,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.8292,101,1297,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.9135,101,1310.1,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,0.952,101,1315.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,308.15,1,101,1322,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0,101,790.19,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.0686,101,915.4,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.2063,101,1065.02,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.3085,101,1132.65,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.3933,101,1173.77,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.4968,101,1212.06,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.5964,101,1240.8,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.6866,101,1261.92,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.8292,101,1288.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.9135,101,1301.7,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,0.952,101,1307.2,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,318.15,1,101,1313.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0,101,782.15,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.0686,101,907,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.2063,101,1056.38,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.3085,101,1124.11,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.3933,101,1165.1,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.4968,101,1203.37,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.5964,101,1232.2,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.6866,101,1253.4,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.8292,101,1280.1,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.9135,101,1293.3,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,0.952,101,1298.8,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,328.15,1,101,1305.2,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0,101,773.89,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.0686,101,898.5,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.2063,101,1047.69,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.3085,101,1115.1,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.3933,101,1156.34,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.4968,101,1194.74,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.5964,101,1223.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.6866,101,1244.85,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.8292,101,1271.6,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.9135,101,1284.9,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,0.952,101,1290.4,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
mAXai,338.15,1,101,1296.8,Domanska et al. (2012e),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABwZJz,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,,
