setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jvVjG,100,293.15,1039.8,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,298.15,1035.5,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,303.15,1031.2,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,308.15,1027,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,313.15,1022.7,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,318.15,1018.5,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,323.15,1014.2,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,328.15,1010,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,333.15,1005.8,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,338.15,1001.6,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
jvVjG,100,343.15,997.4,Chennuri et al. (2017),Density,Liquid,AAwlTp,CCCCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium hexanoate,,,,,,
