setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
SmopT,283.15,0.05582,100,999.8,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.09203,100,1023,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.19214,100,1077.6,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.29138,100,1121,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.39956,100,1159.9,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.52627,100,1197.4,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.63836,100,1225.1,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.72604,100,1244,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.78068,100,1254.7,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.87805,100,1272.1,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,283.15,0.93941,100,1282,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,293.15,0.05582,100,990.6,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
SmopT,293.15,0.09203,100,1014,Gutierrez et al. (2018),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAOCWD,CN(C)C=O,dimethylformamide,,,
