setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZsMyY,303.15,0,101,1298.4,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.1032,101,1294.5,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.1939,101,1291.2,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.2987,101,1286.5,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.3999,101,1280.8,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.501,101,1272.8,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.5923,101,1263,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.7023,101,1246.2,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.799,101,1220.1,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,0.901,101,1164.6,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,303.15,1,101,995.7,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0,101,1294.9,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.1032,101,1291,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.1939,101,1287.7,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.2987,101,1283,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.3999,101,1277.3,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.501,101,1269.3,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.5923,101,1259.5,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.7023,101,1242.5,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.799,101,1216.6,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,0.901,101,1160.6,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,308.15,1,101,994,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,313.15,0,101,1291.4,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,313.15,0.1032,101,1287.5,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
ZsMyY,313.15,0.1939,101,1284.1,Ge et al. (2008d),Density,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
