setid,"Temperature, K",Mole fraction of 1-octyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YzMVN,293.15,1,100,1238.8,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0,100,717.34,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.0913,100,856.02,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.2028,100,968.06,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.3029,100,1037.52,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.4371,100,1102.25,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.5324,100,1136.22,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.6323,100,1164.76,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.737,100,1189,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.782,100,1198,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,0.9024,100,1220,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,298.15,1,100,1234.9,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0,100,709.02,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.0913,100,849.02,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.2028,100,962.07,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.3029,100,1031.86,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.4371,100,1097.1,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.5324,100,1131.57,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.6323,100,1160.29,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.737,100,1184.7,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.782,100,1193.8,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,0.9024,100,1215.9,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,303.15,1,100,1231,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0,100,703.66,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.0913,100,844.5,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.2028,100,957.55,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.3029,100,1027.69,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.4371,100,1093.51,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.5324,100,1127.97,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.6323,100,1156.45,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.737,100,1180.9,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.782,100,1190.4,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,0.9024,100,1212.2,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,308.15,1,100,1227.1,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0,100,698.25,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.0913,100,839.4,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.2028,100,953.02,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.3029,100,1023.04,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.4371,100,1089.41,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.5324,100,1123.64,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.6323,100,1152.64,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.737,100,1177.2,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.782,100,1186.5,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,0.9024,100,1208.2,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YzMVN,313.15,1,100,1223.3,Vaid et al. (2015b),Density,Liquid,AALTAi,CCCN,propan-1-amine,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
