setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ncgTB,298.15,0,101,1252,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.0814,101,1237.2,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.1994,101,1212.7,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.3084,101,1186.1,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.4035,101,1159,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.5077,101,1123.8,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.6013,101,1085.8,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.7016,101,1036.7,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.8004,101,976.9,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.9002,101,900.6,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,0.9521,101,852.4,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,298.15,1,101,799.6,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0,101,1242.1,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.0814,101,1227.4,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.1994,101,1202.7,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.3084,101,1176.1,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.4035,101,1148.5,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.5077,101,1113,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
ncgTB,313.15,0.6013,101,1074.8,Gonzalez et al. (2009a),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
