setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dGIvk,293.15,0,100,1108.5,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.0532,100,1156.7,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.1004,100,1196.3,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.1504,100,1229.6,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.1999,100,1257.2,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.2988,100,1300.9,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.4006,100,1337.8,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.5005,100,1362.9,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.5999,100,1384.8,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.7,100,1402.2,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.8013,100,1418.3,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,0.8986,100,1429.2,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,293.15,1,100,1441.6,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,298.15,0,100,1104,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
dGIvk,298.15,0.0532,100,1152,Papovic et al. (2017),Density,Liquid,AATNOG,O=C1CCCCO1,1-oxacyclohexan-2-one,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
