setid,Mole fraction of ethylbenzene,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bDNQB,0,101,283.15,1503.1,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.049,101,283.15,1489.35,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.1028,101,283.15,1473.59,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.1955,101,283.15,1443.78,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.2985,101,283.15,1406,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.4474,101,283.15,1340.81,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.535,101,283.15,1295.11,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,0.5737,101,283.15,1272.77,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
bDNQB,1,101,283.15,875.67,Gonzalez et al. (2015c),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,ABZTcB,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
