setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EWqrp,298.15,0,100,907.2,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.0251,100,940,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.0614,100,984.4,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.1131,100,1040,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.1957,100,1113.8,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.298,100,1186.7,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.3837,100,1234.8,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.4901,100,1283.6,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.5958,100,1322.3,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
EWqrp,298.15,0.6956,100,1353.5,Prasad et al. (2018b),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAUBtI,CCCOCCO,2-propoxyethanol,,,
