setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Oykql,308.15,0.498,100,1247.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,308.15,0.595,100,1281,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,308.15,0.6936,100,1309.1,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,308.15,0.801,100,1334.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,308.15,0.9005,100,1354,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,308.15,1,100,1371.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0,100,760.3,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.1026,100,949.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.2053,100,1066.3,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.3044,100,1144.4,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.3948,100,1196.4,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.498,100,1242.7,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.595,100,1276.7,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.6936,100,1304.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.801,100,1330,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,0.9005,100,1349.9,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,313.15,1,100,1367.4,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0,100,754.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.1026,100,944.6,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.2053,100,1061.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.3044,100,1139.6,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.3948,100,1191.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.498,100,1238.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.595,100,1272.3,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.6936,100,1300.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.801,100,1325.9,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,0.9005,100,1345.7,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,318.15,1,100,1363.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0,100,749.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.1026,100,939.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.2053,100,1056.5,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.3044,100,1134.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.3948,100,1187.3,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.498,100,1233.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.595,100,1268,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.6936,100,1296.2,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.801,100,1321.8,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,0.9005,100,1341.6,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
Oykql,323.15,1,100,1359.1,Anwar and Riyazuddeen (2018),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAHueB,CC#N,acetonitrile,,,
