setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
thoxx,303.15,0.667,101.325,1118,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
thoxx,313.15,0.667,101.325,1112,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
thoxx,323.15,0.667,101.325,1106,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
thoxx,333.15,0.667,101.325,1100,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
thoxx,343.15,0.667,101.325,1094,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
thoxx,353.15,0.667,101.325,1088,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpIc,CC1=CN=CN1,4-methylimidazole,,,
