setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vkBkk,293.15,0,101,781.89,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.0971,101,1034.65,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.2033,101,1175.45,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.2989,101,1252.06,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.471,101,1335.15,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.6261,101,1380.43,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.7423,101,1404.79,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,0.8983,101,1429.03,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,293.15,1,101,1441.63,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
vkBkk,298.15,0,101,776.52,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
