setid,Mole fraction of cyclohexane,Mole fraction of ethylbenzene,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JRWsL,0,0.168,298.15,101.325,1185.9,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.005,0.12,298.15,101.325,1195.7,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.005,0.12,298.15,101.325,1196.2,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.006,0.079,298.15,101.325,1204.3,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.006,0.088,298.15,101.325,1202,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.011,0.076,298.15,101.325,1203.4,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.012,0.051,298.15,101.325,1208.6,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.014,0.047,298.15,101.325,1208.7,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
JRWsL,0.023,0,298.15,101.325,1215.7,Gonzalez et al. (2010h),Density,Liquid,AAUVOo,CCc1ccccc1,ethylbenzene,AAQJlb,C1CCCCC1,cyclohexane,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate
