setid,Mole fraction of 1-ethyl-1-methylpyrrolidinium bromide,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VGfau,0.3333,313.15,100,1251.1,Manyoni et al. (2022),Density,Liquid,AAlRMn,CC[N+]1(C)CCCC1.[Br-],1-ethyl-1-methylpyrrolidinium bromide,AARkmK,OCC(O)CO,glycerol,,,
