setid,"Temperature, K","Mole fraction of 1,4-difluorobenzene","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lGMvf,283.4,1,9.76e-05,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
lGMvf,294.4,1,9.88e-05,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
lGMvf,316.2,1,0.000101,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
lGMvf,343.2,0.999,0.0001038,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
lGMvf,353.1,0.999,0.000105,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
lGMvf,373,0.999,0.0001069,Shiflett and Yokozeki (2008a),Density,Liquid mixture 2,Liquid mixture 1,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
