setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium tetrafluoroborate, mol/kg","Temperature, K","MolaLity of ammonium 2-hydroxypropane-1,2,3-tricarboxylate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ngUTL,0,298.15,0.599,100,1062.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,298.15,0.709,100,1074.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,298.15,0.808,100,1085.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,298.15,0.903,100,1095.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,298.15,0.992,100,1105.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.1006,100,1006.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.2007,100,1017.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.3003,100,1028.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.3954,100,1038.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.5041,100,1050.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.599,100,1061,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.709,100,1072.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.808,100,1083.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.903,100,1094,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,303.15,0.992,100,1103.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.1006,100,1005,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.2007,100,1015.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.3003,100,1026.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.3954,100,1037.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.5041,100,1049,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.599,100,1059.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.709,100,1071.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.808,100,1082.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.903,100,1092.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0,308.15,0.992,100,1102.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.0997,100,1010.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.1989,100,1021.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.302,100,1032.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.3998,100,1043.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.4994,100,1054.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.599,100,1065.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.705,100,1076.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.805,100,1087.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.897,100,1098.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,288.15,0.991,100,1108.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.0997,100,1009.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.1989,100,1020.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.302,100,1031.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.3998,100,1042.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.4994,100,1053.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.005,293.15,0.599,100,1064.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
