setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vgtHv,308.15,0.6791,101,1024.39,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,308.15,0.805,101,1042.1,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,308.15,0.9342,101,1057,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,308.15,1,101,1063.9,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0,101,783.1,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.0267,101,803.2,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.0833,101,839,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.1849,101,888.81,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.2538,101,916.58,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.3429,101,945.66,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.4577,101,976.07,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.5868,101,1003.01,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.6791,101,1018.27,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.805,101,1036.1,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,0.9342,101,1051.1,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,318.15,1,101,1058,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0,101,774.7,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.0267,101,795,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.0833,101,831.3,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.1849,101,881.57,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.2538,101,909.63,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.3429,101,939,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.4577,101,969.67,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.5868,101,996.84,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.6791,101,1012.18,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.805,101,1030.1,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,0.9342,101,1045.2,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,328.15,1,101,1052.2,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0,101,765.9,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.0267,101,786.6,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.0833,101,823.4,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.1849,101,874.3,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.2538,101,902.7,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.3429,101,932.34,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.4577,101,963.3,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.5868,101,990.7,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.6791,101,1006.14,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.805,101,1024.2,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,0.9342,101,1039.4,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,338.15,1,101,1046.4,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0,101,756.8,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.0267,101,778,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.0833,101,815.4,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.1849,101,866.9,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.2538,101,895.73,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.3429,101,925.71,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.4577,101,956.97,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.5868,101,984.6,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.6791,101,1000.13,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.805,101,1018.3,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,0.9342,101,1033.6,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
vgtHv,348.15,1,101,1040.7,Domanska and Laskowska (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
