setid,"Mole fraction of 1,3-dimethylbenzene","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KuDXY,0,343.15,100,1348,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.057,343.15,100,1341,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.099,343.15,100,1330,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.2,343.15,100,1305,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.305,343.15,100,1274,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.411,343.15,100,1236,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.45,343.15,100,1222,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
KuDXY,0.502,343.15,100,1201,Requejo et al. (2017),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
