setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bVjeH,288.15,0.0088,100,1167,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,288.15,0.01,100,1166,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,288.15,0.0166,100,1165,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,288.15,0.0209,100,1164,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,288.15,0.0277,100,1163,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,293.15,0.0088,100,1163,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,293.15,0.01,100,1163,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,293.15,0.0166,100,1162,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,293.15,0.0209,100,1161,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,293.15,0.0277,100,1160,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,298.15,0.0088,100,1160,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,298.15,0.01,100,1160,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,298.15,0.0166,100,1159,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,298.15,0.0209,100,1158,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,298.15,0.0277,100,1156,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,303.15,0.0088,100,1157,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,303.15,0.01,100,1157,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,303.15,0.0166,100,1156,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,303.15,0.0209,100,1154,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,303.15,0.0277,100,1153,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,308.15,0.0088,100,1154,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,308.15,0.01,100,1153,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,308.15,0.0166,100,1152,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,308.15,0.0209,100,1151,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,308.15,0.0277,100,1150,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,313.15,0.0088,100,1151,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,313.15,0.01,100,1150,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,313.15,0.0166,100,1149,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,313.15,0.0209,100,1148,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,313.15,0.0277,100,1147,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,318.15,0.0088,100,1148,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,318.15,0.01,100,1147,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,318.15,0.0166,100,1146,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,318.15,0.0209,100,1145,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,318.15,0.0277,100,1144,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,323.15,0.0088,100,1144,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,323.15,0.01,100,1144,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,323.15,0.0166,100,1143,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,323.15,0.0209,100,1142,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,323.15,0.0277,100,1140,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,328.15,0.0088,100,1141,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,328.15,0.01,100,1141,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,328.15,0.0166,100,1140,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,328.15,0.0209,100,1139,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,328.15,0.0277,100,1137,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,333.15,0.0088,100,1138,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,333.15,0.01,100,1137,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,333.15,0.0166,100,1136,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,333.15,0.0209,100,1135,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
bVjeH,333.15,0.0277,100,1134,Zhao et al. (2023b),Density,Liquid,AAmagO,C(CC)(=O)[O-].OCCN1C=[N+](C=C1)C,1-(2-hydroxyethyl)-3-methylimidazolium propionate,AADYJk,O,water,,,
