setid,"Mole fraction of 1,3-dimethylbenzene","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
itZzC,0.119,298.15,101,1212.7,Gonzalez et al. (2011e),Density,Liquid,AAUVDI,Cc1cccc(C)c1,"1,3-dimethylbenzene",AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
