setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hnbPp,293.15,0,101,789.3,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.0009,101,791.5,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.0021,101,794.3,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.0033,101,797,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.0056,101,802.3,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.496,101,1246.7,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.5032,101,1249.4,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.5981,101,1282,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.7045,101,1311.6,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.8003,101,1333.9,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.9002,101,1354.1,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
hnbPp,293.15,0.9834,101,1368.8,Pereiro and Rodriguez (2007b),Density,Liquid,AAIsrh,CCO,ethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
