setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ILYbD,303.15,0.667,101.325,1117,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
ILYbD,313.15,0.667,101.325,1111,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
ILYbD,323.15,0.667,101.325,1105,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
ILYbD,333.15,0.667,101.325,1099,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
ILYbD,343.15,0.667,101.325,1093,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
ILYbD,353.15,0.667,101.325,1087,Shao et al. (2022),Density,Liquid,AAcKZa,CC[n+]1ccn(C)c1.[Cl-],1-ethyl-3-methylimidazolium chloride,AAPpiB,CC1=NC=CN1,2-methylimidazole,,,
