setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RbumF,298.15,0,101,786.5,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.0223,101,852.5,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.0484,101,914.9,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.0786,101,972.943,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.1869,101,1111.4,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.2156,101,1136.5,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.3573,101,1223.9,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.4572,101,1263.6,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.6222,101,1309,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.7736,101,1337.5,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,0.9208,101,1357.7,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
RbumF,298.15,1,101,1366.7,Zafarani-Moattar and Shekaari (2005b),Density,Liquid,AAGIBL,CO,methanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
