setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EdOwR,0.351,303.15,101.3,1224.9,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.351,315.15,101.3,1218,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.41,298.15,101.3,1226.6,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.41,303.15,101.3,1222.9,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.41,315.15,101.3,1216,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.485,298.15,101.3,1223.4,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.485,303.15,101.3,1219.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.485,315.15,101.3,1212.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.564,298.15,101.3,1219.1,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.564,303.15,101.3,1215.4,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.564,315.15,101.3,1208.3,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.65,298.15,101.3,1212.5,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.65,303.15,101.3,1208.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.65,315.15,101.3,1201.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.733,298.15,101.3,1202.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.733,303.15,101.3,1199,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.733,315.15,101.3,1191.9,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.787,298.15,101.3,1193,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.787,303.15,101.3,1189.1,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.787,315.15,101.3,1182,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.84,298.15,101.3,1178.6,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.84,303.15,101.3,1174.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.84,315.15,101.3,1167.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.906,298.15,101.3,1146.3,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.906,303.15,101.3,1142.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.906,315.15,101.3,1136,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.916,298.15,101.3,1138.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.916,303.15,101.3,1135.4,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.916,315.15,101.3,1128.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.95,298.15,101.3,1103.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.95,303.15,101.3,1100.8,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.95,315.15,101.3,1094.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.978,298.15,101.3,1056,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.978,303.15,101.3,1053.7,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
EdOwR,0.978,315.15,101.3,1049,Bhujrajh and Deenadayalu (2007),Density,Liquid,AADYJk,O,water,ABHjxw,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,,,
