setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EiLAb,0,283.15,101.3,1123.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,288.15,101.3,1119.8,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,293.15,101.3,1116.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,298.15,101.3,1112.7,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,303.15,101.3,1109.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,308.15,101.3,1105.7,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,313.15,101.3,1102.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,318.15,101.3,1098.8,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,323.15,101.3,1095.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,328.15,101.3,1091.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,333.15,101.3,1088.5,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,338.15,101.3,1085.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,343.15,101.3,1081.6,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,348.15,101.3,1078.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0,353.15,101.3,1074.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,283.15,101.3,1122.2,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,288.15,101.3,1118.6,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,293.15,101.3,1115.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,298.15,101.3,1111.5,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,303.15,101.3,1107.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,308.15,101.3,1104.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,313.15,101.3,1100.9,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,318.15,101.3,1097.4,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,323.15,101.3,1094,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,328.15,101.3,1090.5,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,333.15,101.3,1087,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,338.15,101.3,1083.5,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
EiLAb,0.1,343.15,101.3,1080.1,Mokhtarani et al. (2009a),Density,Liquid,AADYJk,O,water,ABBjqq,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-octylpyridinium tetrafluoroborate,,,
