setid,"Temperature, K",Mole fraction of 1-octyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YyDrb,298.15,0.0004,101,781.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.0009,101,782.6,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.0014,101,783.5,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.0024,101,785.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.003,101,786.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.0053,101,790,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.3036,101,1061.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.3513,101,1084.5,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.4011,101,1105.3,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.5057,101,1141.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.5991,101,1166.5,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.696,101,1188.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.7988,101,1207.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.9035,101,1223.3,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,0.9931,101,1235,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,298.15,1,101,1235.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0,101,776.6,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0004,101,777.3,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0009,101,778.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0014,101,779.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0024,101,780.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.003,101,781.8,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0053,101,785.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.0098,101,793.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.2531,101,1029.7,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.3036,101,1057.5,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.3513,101,1080.3,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.4011,101,1101.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.5057,101,1137.1,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.5991,101,1162.6,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.696,101,1184.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.7988,101,1203.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.9035,101,1219.5,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,0.9931,101,1231.2,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
YyDrb,303.15,1,101,1231.9,Pereiro and Rodriguez (2008e),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,
