setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
iqVuz,0,278.15,101,1401,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,288.15,101,1392,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,298.15,101,1384,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,308.15,101,1375,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,318.15,101,1367,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,328.15,101,1359,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,338.15,101,1350,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0,348.15,101,1342,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,278.15,101,1388.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,288.15,101,1379.8,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,298.15,101,1371.4,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,308.15,101,1363,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,318.15,101,1354.6,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,328.15,101,1346.3,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
iqVuz,0.2295,338.15,101,1338,Rodriguez and Brennecke (2006),Density,Liquid,AADYJk,O,water,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
