setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aoqbH,282.2,101,0.0002224,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
aoqbH,293.8,101,0.000223,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
aoqbH,303.3,101,0.0002231,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
aoqbH,317.8,101,0.00022,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
aoqbH,333.2,101,0.0002218,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
aoqbH,343.2,101,0.0002237,Shiflett and Yokozeki (2007c),Density,Liquid mixture 2,Liquid mixture 1,,6,AAkBpY,FC(F)(Cl)C(F)(Cl)Cl,"1,1,2-trichloro-1,2,2-trifluoroethane",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
