setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qgFky,293.1,1,101,1284.3,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,293.14,0,101,1389.7,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,293.14,0.755,101,1299.6,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,293.15,0.099,101,1373.3,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,293.16,0.305,101,1340.6,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,293.17,0.5164,101,1318.4,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.11,1,101,1276.5,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.16,0.5164,101,1308.9,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.17,0.099,101,1359.1,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.17,0.755,101,1291.3,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.18,0.305,101,1329.4,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,303.19,0,101,1372.4,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,313.15,0,101,1354.8,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,313.15,0.099,101,1344.7,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
qgFky,313.15,1,101,1269.2,Curras et al. (2010),Density,Liquid,AATMSw,OCC(F)(F)F,"2,2,2-trifluoroethanol",AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
