setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GPxKg,298.15,0.5997,101,1086,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,298.15,0.7115,101,1083,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,298.15,0.843,101,1079,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,298.15,0.9445,101,1076,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,298.15,1,101,1074,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0,101,1092,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.0111,101,1093,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.0341,101,1094,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.0713,101,1095,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.1122,101,1095,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.1731,101,1096,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.2433,101,1094,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.3032,101,1093,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.3705,101,1091,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.4746,101,1088,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.5997,101,1084,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.7115,101,1080,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.843,101,1076,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,0.9445,101,1073,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,303.15,1,101,1071,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0,101,1086,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.0111,101,1087,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.0341,101,1089,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.0713,101,1090,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.1122,101,1090,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.1731,101,1091,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.2433,101,1090,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.3032,101,1089,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.3705,101,1087,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.4746,101,1084,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.5997,101,1080,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.7115,101,1077,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.843,101,1073,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,0.9445,101,1070,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,308.15,1,101,1068,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0,101,1076,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.0111,101,1077,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.0341,101,1079,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.0713,101,1081,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.1122,101,1082,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.1731,101,1082,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.2433,101,1082,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.3032,101,1081,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.3705,101,1079,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.4746,101,1077,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.5997,101,1073,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.7115,101,1070,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.843,101,1067,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,0.9445,101,1064,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,318.15,1,101,1062,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0,101,1066,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.0111,101,1067,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.0341,101,1069,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.0713,101,1071,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.1122,101,1073,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.1731,101,1074,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.2433,101,1074,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.3032,101,1073,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.3705,101,1072,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.4746,101,1069,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.5997,101,1066,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.7115,101,1063,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.843,101,1060,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,0.9445,101,1057,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
GPxKg,328.15,1,101,1056,Govinda et al. (2011b),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,
