setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pEWXf,298.15,0,101,824.27,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.1203,101,855.59,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.2008,101,876.27,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.2814,101,896.75,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.3884,101,923.66,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.5697,101,968.54,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.6709,101,993.14,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.7658,101,1015.88,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.8618,101,1038.46,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,0.9651,101,1062.11,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,298.15,1,101,1069.8,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0,101,817.36,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.1203,101,848.88,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.2008,101,869.7,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.2814,101,890.24,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.3884,101,917.27,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.5697,101,962.4,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.6709,101,987.05,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.7658,101,1009.89,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.8618,101,1032.53,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,0.9651,101,1056.18,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,308.15,1,101,1063.9,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0,101,810.4,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.1203,101,841.98,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.2008,101,862.96,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.2814,101,883.74,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.3884,101,910.89,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.5697,101,956.26,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.6709,101,981.02,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.7658,101,1003.93,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.8618,101,1026.62,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,0.9651,101,1050.33,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,318.15,1,101,1058,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0,101,803.29,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.1203,101,835.4,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.2008,101,856.36,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.2814,101,877.25,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.3884,101,904.56,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.5697,101,950.15,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.6709,101,975,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.7658,101,998.03,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.8618,101,1020.79,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,0.9651,101,1044.5,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,328.15,1,101,1052.2,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0,101,796.1,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.1203,101,828.56,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.2008,101,849.77,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.2814,101,870.73,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.3884,101,898.2,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.5697,101,944.06,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.6709,101,969.04,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
