setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lXiLK,288.15,0.00488,100,1222.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,288.15,0.00785,100,1220.8,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,288.15,0.01083,100,1219.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,288.15,0.01378,100,1217.8,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,288.15,0.01745,100,1215.9,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,293.15,0.00488,100,1219.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,293.15,0.00785,100,1217.6,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,293.15,0.01083,100,1216,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,293.15,0.01378,100,1214.4,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,293.15,0.01745,100,1212.3,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,298.15,0.00488,100,1216,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,298.15,0.00785,100,1214.5,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,298.15,0.01083,100,1212.8,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,298.15,0.01378,100,1211.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,298.15,0.01745,100,1209.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,303.15,0.00488,100,1212.9,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,303.15,0.00785,100,1211.3,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,303.15,0.01083,100,1209.7,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,303.15,0.01378,100,1208.1,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,303.15,0.01745,100,1206,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,308.15,0.00488,100,1209.8,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,308.15,0.00785,100,1208.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,308.15,0.01083,100,1206.6,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,308.15,0.01378,100,1205,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,308.15,0.01745,100,1202.9,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,313.15,0.00488,100,1206.5,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,313.15,0.00785,100,1205,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,313.15,0.01083,100,1203.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,313.15,0.01378,100,1201.7,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,313.15,0.01745,100,1199.5,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,318.15,0.00488,100,1203.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,318.15,0.00785,100,1201.7,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,318.15,0.01083,100,1200.2,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,318.15,0.01378,100,1198.5,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
lXiLK,318.15,0.01745,100,1196.5,Wang et al. (2022c),Density,Liquid,ABFxMP,COCCCC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium aspartate,AADYJk,O,water,,,
