setid,"Temperature, K","MolaLity of sodium trifluoromethanesulfonate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eqshq,283.15,0,101,950.04,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.031,101,953.06,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.0425,101,954.18,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.056,101,955.5,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.0727,101,957.11,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.0884,101,958.64,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.1113,101,960.86,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.1446,101,964.1,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.174,101,966.97,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.2018,101,969.69,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.2378,101,973.2,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,283.15,0.2675,101,976.18,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0,101,940.83,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.031,101,943.85,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.0425,101,944.96,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.056,101,946.28,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.0727,101,947.9,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.0884,101,949.43,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.1113,101,951.66,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.1446,101,954.89,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.174,101,957.75,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.2018,101,960.49,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.2378,101,964,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,293.15,0.2675,101,966.97,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0,101,936.22,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.031,101,939.25,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.0425,101,940.36,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.056,101,941.68,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.0727,101,943.3,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.0884,101,944.83,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.1113,101,947.06,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.1446,101,950.29,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.174,101,953.15,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.2018,101,955.89,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.2378,101,959.39,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,298.15,0.2675,101,962.37,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0,101,931.61,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.031,101,934.64,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.0425,101,935.76,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.056,101,937.08,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.0727,101,938.69,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.0884,101,940.23,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.1113,101,942.45,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.1446,101,945.68,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.174,101,948.54,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.2018,101,951.28,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.2378,101,954.79,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,303.15,0.2675,101,957.77,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0,101,922.35,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.031,101,925.39,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.0425,101,926.52,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.056,101,927.84,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.0727,101,929.46,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.0884,101,931,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.1113,101,933.22,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.1446,101,936.46,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.174,101,939.35,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.2018,101,942.06,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.2378,101,945.58,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,313.15,0.2675,101,948.55,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0,101,913.08,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.031,101,916.13,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.0425,101,917.26,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.056,101,918.59,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.0727,101,920.21,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.0884,101,921.75,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.1113,101,923.98,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.1446,101,927.21,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.174,101,930.09,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.2018,101,932.83,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.2378,101,936.36,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,323.15,0.2675,101,939.32,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0,101,903.76,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.031,101,906.83,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.0425,101,907.96,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.056,101,909.29,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.0727,101,910.92,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.0884,101,912.46,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.1113,101,914.7,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.1446,101,917.94,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.174,101,920.85,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.2018,101,923.57,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.2378,101,927.11,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
eqshq,333.15,0.2675,101,930.07,Warminska et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhEBB,O=S(=O)([O-])C(F)(F)F.[Na+],sodium trifluoromethanesulfonate,,,
