setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
nrRgT,0.0083,303.15,101,1276,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.0083,313.15,101,1269.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.0083,323.15,101,1263.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.0083,333.15,101,1258,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.0083,343.15,101,1252.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.095,303.15,101,1274.3,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.095,313.15,101,1268,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.095,323.15,101,1261.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.095,333.15,101,1255.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.095,343.15,101,1249.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.2013,303.15,101,1271.6,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.2013,313.15,101,1265.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.2013,323.15,101,1258.8,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.2013,333.15,101,1252.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.2013,343.15,101,1246.8,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.3903,303.15,101,1263.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.3903,313.15,101,1257.3,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.3903,323.15,101,1251.1,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.3903,333.15,101,1245,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.3903,343.15,101,1238.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.5924,303.15,101,1248.4,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.5924,313.15,101,1241.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.5924,323.15,101,1235.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.5924,333.15,101,1229,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.5924,343.15,101,1222.6,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.7934,303.15,101,1210.1,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.7934,313.15,101,1203.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.7934,323.15,101,1196.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.7934,333.15,101,1189.3,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.7934,343.15,101,1182.4,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.8988,303.15,101,1157.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
nrRgT,0.8988,313.15,101,1150.4,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAtWMw,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,1-butyl-3-methylimidazolium hydrogen sulfate,,,
