setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bapwj,293.15,0,100,1049.75,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.058,100,1064.97,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.1206,100,1070.89,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.1878,100,1072.93,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.2632,100,1073.93,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.3498,100,1073.95,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.4503,100,1074.04,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.5559,100,1073.89,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.6831,100,1073.66,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
bapwj,293.15,0.8282,100,1073.35,Singh et al. (2015b),Density,Liquid,AALcAl,CC(=O)O,acetic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
