setid,"MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yUfLr,0.0527,85.9,298.15,944.36,Shekaari et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
yUfLr,0.1475,85.9,298.15,946.97,Shekaari et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
yUfLr,0.1994,85.9,298.15,950.03,Shekaari et al. (2013),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
