setid,"Temperature, K",Mole fraction of propan-2-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fCclw,293.15,0,100,1293.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.096,100,1282.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.2045,100,1266.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.3101,100,1248.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.4056,100,1228,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.4987,100,1203.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.5916,100,1171.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.7088,100,1117.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.8015,100,1055.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,0.9193,100,931.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,293.15,1,100,785.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0,100,1289.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.096,100,1277.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.2045,100,1262.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.3101,100,1244.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.4056,100,1223.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.4987,100,1198.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.5916,100,1167.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.7088,100,1112.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.8015,100,1051,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,0.9193,100,927.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,298.15,1,100,781.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0,100,1285.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.096,100,1273.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.2045,100,1258.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.3101,100,1240,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.4056,100,1219.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.4987,100,1194.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.5916,100,1162.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.7088,100,1108.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.8015,100,1046.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,0.9193,100,922.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,303.15,1,100,776.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0,100,1281,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.096,100,1269.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.2045,100,1254.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.3101,100,1235.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.4056,100,1215.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.4987,100,1190.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.5916,100,1158.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.7088,100,1103.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.8015,100,1042,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,0.9193,100,918.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,308.15,1,100,772.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,313.15,0,100,1276.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
fCclw,313.15,0.096,100,1265.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABlkEe,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
