setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HVMeS,293.15,0,100,993.33,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.0698,100,1015.42,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.1444,100,1031.52,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.2223,100,1042.18,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.306,100,1049.78,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.3989,100,1055.66,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.5022,100,1060.19,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.6068,100,1064.02,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.7166,100,1067.2,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.8561,100,1070.36,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,0.9209,100,1071.7,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,293.15,1,100,1072.74,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0,100,987.94,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.0698,100,1010.77,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.1444,100,1027.32,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.2223,100,1038.27,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.306,100,1046.09,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.3989,100,1052.15,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.5022,100,1057.09,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.6068,100,1061.09,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.7166,100,1064.46,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.8561,100,1067.84,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,0.9209,100,1069.3,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,298.15,1,100,1070.34,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0,100,982.54,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.0698,100,1006.13,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.1444,100,1023.13,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.2223,100,1034.37,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.306,100,1042.4,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.3989,100,1048.65,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.5022,100,1053.43,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.6068,100,1057.85,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.7166,100,1061.32,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.8561,100,1064.79,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,0.9209,100,1066.3,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,303.15,1,100,1067.37,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0,100,977.14,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.0698,100,1001.49,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.1444,100,1018.95,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.2223,100,1030.48,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.306,100,1038.73,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.3989,100,1045.17,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.5022,100,1050.09,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.6068,100,1054.64,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.7166,100,1058.2,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.8561,100,1061.76,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,0.9209,100,1063.3,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,308.15,1,100,1064.42,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0,100,971.75,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.0698,100,996.86,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.1444,100,1014.78,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.2223,100,1026.6,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.306,100,1035.07,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.3989,100,1041.69,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.5022,100,1046.79,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.6068,100,1051.44,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.7166,100,1055.09,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.8561,100,1058.74,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,0.9209,100,1060.33,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
HVMeS,313.15,1,100,1061.47,Singh et al. (2015b),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
