setid,Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zjJOJ,0.6275,303.15,100,1146.2,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.712,303.15,100,1158.4,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.8105,303.15,100,1172,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.87,303.15,100,1180,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.9249,303.15,100,1187.6,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.975,303.15,100,1195.4,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,0.9941,303.15,100,1200,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
zjJOJ,1,303.15,100,1204,Montalban et al. (2018b),Density,Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAVxMF,C=COC(=O)CCC,vinyl butanoate,,,
