setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sekyi,298.2,1497,0.000248,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,298.2,2971,0.00019,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,298.2,4308,0.00016,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,298.2,5656,0.000136,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,1833,0.000255,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,3576,0.000204,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,5314,0.000168,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,5525,0.00016,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,6345,0.000148,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,7035,0.000146,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,7714,0.000132,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,8384,0.00013,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,8722,0.000138,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,9776,0.000126,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,313.3,11102,0.000121,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.2,6341,0.00018,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.2,7695,0.000156,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,1479,0.000292,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,1837,0.000289,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,2781,0.00025,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,3455,0.000244,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,4222,0.000219,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,5822,0.000191,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
sekyi,333.3,7152,0.000172,Aki et al. (2004),Density,Liquid,Gas,,29,AAIYzl,O=C=O,carbon dioxide,ABkmDU,CCCCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide"
