setid,Mole fraction of tetrapropylammonium bromide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
wytqn,0.333,100,298.15,1189,Cao et al. (2022),Density,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AARkmK,OCC(O)CO,glycerol,,,
