setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ksQVB,323.15,0.7711,101,1096.72,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,323.15,0.8507,101,1109.27,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,323.15,1,101,1129.08,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0,101,749.2,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.0835,101,829.23,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.238,101,930.01,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.2933,101,956.33,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.4155,101,1003.81,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.5058,101,1031.46,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.6248,101,1061.06,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.7009,101,1076.94,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.7711,101,1089.83,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,0.8507,101,1102.44,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
ksQVB,333.15,1,101,1122.37,Kermanpour (2012),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
