setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AKjLz,308.15,0.257,101,1103.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.364,101,1080.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.471,101,1053.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.554,101,1028.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.673,101,986.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.755,101,950.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,308.15,0.857,101,895.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.121,101,1124.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.257,101,1100.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.364,101,1077.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.471,101,1050.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.554,101,1025.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.673,101,982.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.755,101,946.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,313.15,0.857,101,892.1,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.121,101,1121.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.257,101,1097.2,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.364,101,1074.1,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.471,101,1046.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.554,101,1022.1,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.673,101,979.1,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.755,101,943.1,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,318.15,0.857,101,888.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.121,101,1118.6,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.257,101,1094,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.364,101,1070.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.471,101,1043.6,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.554,101,1018.6,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.673,101,975.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.755,101,939.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,323.15,0.857,101,884.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.121,101,1115.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.257,101,1090.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.364,101,1067.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.471,101,1040.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.554,101,1015.2,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.673,101,972,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.755,101,935.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,328.15,0.857,101,880.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.121,101,1112.5,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.257,101,1087.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.364,101,1064.4,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.471,101,1036.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.554,101,1011.9,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.673,101,968.7,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.755,101,932.3,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
AKjLz,333.15,0.857,101,876.8,Mokhtarani et al. (2009b),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,,,
