setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZRKQt,283.15,0.008,101,1146.2,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,283.15,0.0109,101,1146.8,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,283.15,0.0142,101,1147.5,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,283.15,0.0184,101,1148.3,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,283.15,0.0218,101,1149,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,288.15,0.008,101,1143.2,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,288.15,0.0109,101,1143.8,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,288.15,0.0142,101,1144.5,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,288.15,0.0184,101,1145.3,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,288.15,0.0218,101,1146,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,293.15,0.008,101,1140.6,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,293.15,0.0109,101,1141.1,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,293.15,0.0142,101,1141.7,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,293.15,0.0184,101,1142.5,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
ZRKQt,293.15,0.0218,101,1143.1,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,
